438 
1549 
2999 
4724 
8737 
11729 
17150 
21841 
28614 
36826 
41202 
52517 
59970 
76821 
68479 
88593 
94155 
87151 
133431 
136394 
163222 
189298 
189625 
189690 
201300 
225169 
246144 
263196 
250579 
291485 
305574 
341871 
346622 
365480 
388799 
417522 
436870 
445451 
485739 
563908 
574903 
617683 
589632 
640684 
640632 
663886 
703299 
747344 
759081 
797756 
827591 
870616 
885082 
968280 
965528 
1.02073e+06 
1.03281e+06 
1.03734e+06 
1.08610e+06 
1.09638e+06 
1.15045e+06 
1.18951e+06 
1.21591e+06 
1.25821e+06 
1.31052e+06 
1.36200e+06 
1.36748e+06 
1.41164e+06 
1.47138e+06 
1.55417e+06 
1.56531e+06 
1.60482e+06 
1.65843e+06 
1.72534e+06 
1.73936e+06 
1.80436e+06 
1.86221e+06 
1.88383e+06 
1.93350e+06 
1.98261e+06 
2.03689e+06 
2.10345e+06 
2.16352e+06 
2.20221e+06 
2.3269e+06 
2.30464e+06 
2.38245e+06 
2.42917e+06 
2.46964e+06 
2.50811e+06 
2.571e+06 
2.66522e+06 
2.74313e+06 
2.80942e+06 
2.80629e+06 
2.8562e+06 
2.95771e+06 
2.97001e+06 
3.07991e+06 
3.10536e+06 
