345 
498 
795 
1229 
1549 
1908 
2248 
2918 
3540 
3190 
3529 
3929 
3286 
3899 
4668 
5722 
5660 
5271 
5168 
5515 
5555 
6084 
6481 
5507 
6289 
6016 
6233 
6498 
6753 
7095 
6689 
6906 
7120 
7396 
8088 
8302 
8642 
8295 
8649 
10092 
10222 
10307 
11905 
16763 
11482 
10364 
10691 
10946 
11247 
11387 
11924 
13299 
13670 
14583 
12688 
14303 
13134 
17926 
13854 
14826 
14272 
14667 
15170 
17484 
17950 
16136 
20780 
16536 
16347 
17099 
16888 
18077 
20142 
18354 
18549 
23097 
18478 
18743 
19027 
19677 
22893 
22139 
21569 
21110 
20942 
20917 
21209 
22154 
27418 
23438 
22735 
22589 
22764 
23586 
27554 
25863 
25592 
24953 
24418 
24752 
