477 
1335 
2976 
5093 
8746 
11003 
12423 
19407 
23793 
29771 
30703 
34839 
40622 
57190 
69160 
65065 
93869 
88984 
107630 
128796 
145932 
144978 
170462 
192460 
188004 
209151 
228349 
237479 
271922 
263093 
299248 
321089 
339626 
360935 
419162 
431238 
440997 
486279 
489059 
506665 
506489 
530350 
550220 
585196 
602763 
636527 
650602 
681350 
703820 
735117 
770231 
793045 
832199 
921064 
911434 
989812 
976599 
1.00612e+06 
1.04334e+06 
1.1048e+06 
1.12241e+06 
1.16165e+06 
1.19545e+06 
1.23183e+06 
1.27799e+06 
1.31288e+06 
1.35241e+06 
1.40183e+06 
1.43544e+06 
1.48502e+06 
1.52566e+06 
1.58706e+06 
1.6152e+06 
1.65216e+06 
1.69847e+06 
1.74495e+06 
1.78884e+06 
1.84947e+06 
1.89289e+06 
1.94584e+06 
1.99032e+06 
2.04446e+06 
2.0962e+06 
2.15431e+06 
2.22021e+06 
2.25013e+06 
2.3025e+06 
2.36621e+06 
2.41607e+06 
2.46634e+06 
2.53428e+06 
2.59609e+06 
2.6475e+06 
2.71354e+06 
2.78333e+06 
2.83997e+06 
2.883e+06 
2.94337e+06 
3.02094e+06 
3.08181e+06 
